REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2014,3M Cottage Grove Center - Site,1004836,10746 Innovation Rd,44.789444,-92.908333,Cottage Grove,WASHINGTON COUNTY,MN,55016,3M (100%),24,"C,L,N,OO"
2014,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,1003408,3110 WALTERS DRIVE,34.708919,-92.239492,LITTLE ROCK,PULASKI COUNTY,AR,72216,3M CO (100%),15,C
2014,3M MAGNETIC TAPE MANUFACTURING DIVISION,1004914,905-915 ADAMS STREET SOUTHEAST,44.879677,-94.359598,HUTCHINSON,MCLEOD COUNTY,MN,55350,3M CO (100%),19,C
2014,3M NEVADA PLANT,1004804,2120 E. AUSTIN,37.834476,-94.330625,NEVADA,VERNON COUNTY,MO,64772,3M Company (100%),13,C
2014,4 West Mine,1007408,625 Bald Hill Church Road,39.75537,-80.003499,Dilliner,GREENE,PA,15327,MEPCO Intermediate Holdings LLC (100%),118171,FF
2014,415 Strawn Basin DEC,1009276,333 West Sheridan Ave,35.4711808,-97.516602,Oklahoma City,,OK,73102,DEVON ENERGY (100%),80457,W
2014,420 Fort Worth Syncline DEC,1008289,333 West Sheridan Ave,35.4711808,-97.516602,Oklahoma City,,OK,73102,DEVON ENERGY (100%),271034,W
2014,430 Permian Basin,1009270,701 Cedar Lake Blvd,35.56719,-97.49827,Oklahoma City,OKLAHOMA COUNTY,OK,73114,"CHAPARRAL ENERGY, INC (100%)",119,W
2014,430 Permian Basin DEC,1008290,333 West Sheridan Ave,35.4711808,-97.516602,Oklahoma City,,OK,73102,DEVON ENERGY (100%),215920,W
2014,430 Permian Basin QEP Energy Company,1009691,1050 17th Street Unit 800,29.75608,-95.36433,Denver,HARRIS COUNTY,CO,80265,"EnerVest Operating, LLC (100%)",1644,W
2014,48th Street Peaking Station,1001106,491 E 48TH ST,42.7553,-86.0853,HOLLAND,Allegan,MI,49423,Holland Board of Public Works (100%),6,"C,D"
2014,507 Central Western Overthrust QEP Energy Company,1008294,"1050 17th Street, Suite 500",39.74846,-104.99402,Denver,DENVER COUNTY,CO,80265,QEP RESOURCES INC (100%),23551,W
2014,515 Powder River Basin DEC,1009278,333 West Sheridan Ave,35.4711808,-97.516602,Oklahoma City,,OK,73102,DEVON ENERGY (100%),19467,W
2014,515 Powder River Basin RKI Exploration & Production,1011262,"3817 NW Expressway, STE 950",35.513564,-97.578898,Oklahoma City,OKLAHOMA COUNTY,OK,73112,RKI (100%),3080,W
2014,535 Green River Basin - BP America Production Company,1008622,501 Westlake Park Blvd.,29.78037,-95.6295,Houston,HARRIS COUNTY,TX,77079,BP AMERICA INC (100%),801193,W
2014,535 Green River Basin QEP Energy Company,1008295,"1050 17th Street, Suite 500",39.74846,-104.99402,Denver,DENVER COUNTY,CO,80265,QEP RESOURCES INC (100%),156707,W
2014,575 Uinta Basin QEP Energy Company,1009282,"1050 17th Street, Suite 500",39.7480769,-104.994564,Denver,,CO,80265,QEP RESOURCES INC (100%),392056,W
2014,580 San Juan Basin - BP America Production Company,1009076,501 Westlake Park Blvd.,29.78037,-95.6295,Houston,HARRIS COUNTY,TX,77079,BP AMERICA INC (100%),1045493,W
2014,580 San Juan Basin DEC,1008974,333 West Sheridan Ave,35.4711808,-97.516602,Oklahoma City,,OK,73102,DEVON ENERGY (100%),41877,W
2014,58TH ST LF (MAIN COUNTY LF),1004680,8831 NW 58TH ST,25.83301,-80.3465,MIAMI,MIAMI-DADE COUNTY,FL,33178,Miami Dade Public Works and Waste Management Department (100%),89919,HH
2014,59th Street,1000766,850 12TH AVE,40.7711,-73.9911,NEW YORK,New York,NY,10019,CONSOLIDATED EDISON INC (100%),141,C
2014,69TH ST WWTP,1007733,2525 SSGT MACARIO GARCIA DR,29.75579,-95.29791,HOUSTON,HARRIS COUNTY,TX,77020,City of Houston (100%),13,C
2014,745 San Joaquin Basin Chevron USA Inc.,1008499,6001 Bollinger Canyon Rd.,37.795963,-122.022317,San Ramon,CONTRA COSTA,CA,94583,Chevron Corporation (100%),9803,W
2014,74th Street,1000767,506 E 75TH ST,40.768,-73.9515,NEW YORK,New York,NY,10021,CONSOLIDATED EDISON INC (100%),147,C
2014,A B Brown Generating Station,1001033,8511 WELBORN ROAD,37.9053,-87.715,MOUNT VERNON,Posey,IN,47620,VECTREN CORP (100%),9182,D
2014,A&AT LLC WAYNESBORO FACILITY,1002342,400 DU PONT BOULEVARD,38.061111,-78.883333,WAYNESBORO,WAYNESBORO CITY,VA,22980,KOCH INDUSTRIES INC (100%),32,C
2014,AAP ST MARYS CORP,1005445,1100 MCKINLEY RD.,40.55359,-84.3723,SAINT MARYS,AUGLAIZE COUNTY,OH,45885,HITACHI AMERICA LTD (100%),16,C
2014,ABBOTT NUTRITION,1002853,901 NORTH CENTERVILLE ROAD,41.8095,-85.426,STURGIS,ST. JOSEPH COUNTY,MI,49091,ABBOTT LABORATORIES (100%),12,C
2014,ABBOTT PARK FACILITY,1002983,100 ABBOTT PARK RD,42.30227,-87.89065,ABBOTT PARK,LAKE,IL,60064,ABBOTT LABORATORIES (100%),41,C
2014,ABBVIE LTD.,1007514,RD 2 KM 58.0,18.433237,-66.570509,BARCELONETA,BARCELONETA MUNICIPIO,PR,617,AbbVie Inc. (100%),99,C
2014,ABC COKE,1004511,ONE RAILROAD AVENUE,33.580769,-86.781281,TARRANT,JEFFERSON COUNTY,AL,35217,DRUMMOND CO INC (100%),51,"C,Q"
2014,"ABE South Dakota, LLC - Aberdeen",1002047,38469 133rd Street,45.459444,-98.5325,Aberdeen,BROWN COUNTY,SD,57401,ADVANCED BIOENERGY LLC (100%),375930,"C,II"
2014,"ABE South Dakota, LLC - Huron",1002074,694 W PARK AVE NW,44.374508,-98.253288,HURON,BEADLE COUNTY,SD,57350,ADVANCED BIOENERGY LLC (100%),84,"C,II"
2014,ABENGOA BIOENERGY CORPORATION COLWICH ETHANOL PLANT,1005278,523 E UNION AVE,37.78682,-97.53097,COLWICH,SEDGWICK COUNTY,KS,67030,ABENGOA BIOENERGY US HOLDING (100%),4,C
2014,ABERDEEN ENERGY LLC,1005353,13435 370TH AVENUE,45.442417,-98.787139,MINA,EDMUNDS COUNTY,SD,57451,GLACIAL LAKES CORN PROCESSORS (100%),82,C
2014,ABERDEEN PROVING GROUND-Aberdeen Area & Edgewood Area,1006971,4304 Susquehanna Ave,39.395404,-76.30773,APG,HARFORD COUNTY,MD,21005,,36,C
2014,ABRAHAM COMPRESSOR STATION,1003091,9835 US HWY 60,35.766656,-100.478642,CANADIAN,HEMPHILL COUNTY,TX,79014,"Enbridge Energy Partners, L.P. (100%)",13,C
2014,ABSOLUTE ENERGY LLC,1002627,1372 STATELINE ROAD,43.49951,-92.91709,ST ANSGAR (MONA),MITCHELL COUNTY,IA,50472,"ABSOLUTE ENERGY, LLC (100%)",351,"C,II"
2014,AC 857 A,1002685,,26.29555555,-94.89777777,Offshore,,TX,0,Shell Petroleum Inc (100%),27517,"C,W"
2014,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,1006529,611 PETAL RD,30.256038,-92.532637,EGAN,ACADIA PARISH,LA,70531,ACADIA PARISH POLICE JURY (100%),51001,HH
2014,ACE Cogeneration Company,1004830,12801 Mariposa Street,35.7655,-117.3821,Trona,SAN BERNARDINO COUNTY,CA,93562,ACE Cogeneration Company (100%),1240,C
2014,ACE ETHANOL LLC,1004761,815 WEST MAPLE STREET,44.9589,-90.9608,STANLEY,CHIPPEWA,WI,54768,"ACE ETHANOL, LLC (100%)",35,"C,PP"
2014,ACME BRICK CO ELGIN PLANT,1005601,1776 OLD MCDADE RD,30.32903,-97.29207,ELGIN,BASTROP COUNTY,TX,78621,ACME BRICK COMPANY (100%),14,C
2014,ACME GYPSUM FACILITY,1005046,4164 HIGHWAY 285,34.323,-99.817306,QUANAH,HARDEMAN,TX,79252,"Koch Industries, Inc (100%)",16,C
2014,ADA COGENERATION,1002731,7575 FULTON STREET EAST,42.955455,-85.479053,ADA,KENT,MI,49355,"Thornapple Energy, LLC (50%); White Pine Energy, LLC (50%)",52,C
2014,"ADA Carbon Solutions (Red River), LLC",1003752,201 Red River Mine Road,32.005405,-93.387829,Coushatta,RED RIVER PARISH,LA,71019,"ADA Carbon Solutions, LLC (100%)",3,C
2014,ADKINS ENERGY LLC,1003422,4350 WEST GALENA ROAD,42.3586,-89.80342,LENA,STEPHENSON COUNTY,IL,61048,ADKINS ENERGY LLC (100%),103,"C,II"
2014,ADM - MANKATO,1002154,2019 3RD AVENUE,44.186805,-93.995493,MANKATO,BLUE EARTH COUNTY,MN,56001,ARCHER DANIELS MIDLAND CO (100%),334,C
2014,ADM CORN PROCESSING,1006047,1350 WACONIA AVENUE SOUTHWEST,41.928594,-91.687203,CEDAR RAPIDS,LINN COUNTY,IA,52404,ARCHER DANIELS MIDLAND CO (100%),8853,"C,II"
2014,ADM CORN PROCESSING,1006208,1251 BEAVER CHANNEL PARKWAY,41.818117,-90.214731,CLINTON,CLINTON COUNTY,IA,52732,Archer Daniels Midland (100%),6277,"C,TT"
2014,ADM Deerfield,1010610,17700 South Highway T,37.80725,-94.585301,Deerfield,VERNON,MO,64741,Archer Daniels Midland (100%),15,C
2014,ADM MILLING COMPANY,1000034,1935 EAST EUCLID AVENUE,41.626329,-93.583205,DES MOINES,POLK COUNTY,IA,50313,ARCHER DANIELS MIDLAND CO (100%),371,C
2014,ADM QUINCY,1000376,2100 GARDNER EXPRESSWAY,39.903884,-91.410552,QUINCY,ADAMS COUNTY,IL,62305,ARCHER DANIELS MIDLAND CO (100%),345,C
2014,ADM SOUTHERN CELLULOSE PROD.IN,1006080,103 W 45TH ST,34.997921,-85.318581,CHATTANOOGA,HAMILTON COUNTY,TN,37410,ARCHER DANIELS MIDLAND CO (100%),12,C
2014,ADRIAN LANDFILL,1001991,1970 N OGDEN HWY,41.890683,-83.992445,ADRIAN,LENAWEE,MI,49221,"REPUBLIC SERVICES, INC (100%)",16296,"C,HH"
2014,ADS-CEDAR HILL LANDFILL,1001633,1319 NO BUSINESS CREEK ROAD,33.676247,-86.25444,RAGLAND,ST. CLAIR COUNTY,AL,35131,"ADS Waste Holdings, Inc (100%)",124824,HH
2014,ADS-PECAN ROW-EVERGREEN LANDFILLS,1001636,2995 WETHERINGTON LANE,30.81425,-83.35981,VALDOSTA,LOWNDES COUNTY,GA,31601,"ADS Waste Holdings, Inc (100%)",164077,HH
2014,ADS-STAR RIDGE LANDFILL,1006790,3301 ACMAR ROAD,33.605845,-86.5201,MOODY,SAINT CLAIR,AL,35004,"ADS Waste Holdings, Inc (100%)",122874,HH
2014,ADS/MCLEAN COUNTY LANDFILL,1002094,2105 W OAKLAND AVE,40.465534,-89.03273,BLOOMINGTON,MCLEAN,IL,61704,"REPUBLIC SERVICES, INC (100%)",18842,"C,HH"
2014,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,1001845,2510 ENGEL ROAD,44.4093,-89.854855,WISCONSIN RAPIDS,WOOD,WI,54495,ADVANCED DISPOSAL SERVICES (100%),30523,"C,HH"
2014,ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC,1007212,W124 S10629 SOUTH 124TH STREET,42.849682,-88.07639,MUSKEGO,WAUKESHA COUNTY,WI,53132,ADVANCED DISPOSAL SERVICES (100%),43472,"C,HH"
2014,ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC,1007195,N7296 HWY V,43.459531,-88.554139,HORICON,DODGE COUNTY,WI,53032,ADVANCED DISPOSAL SERVICES (100%),51549,"C,HH"
2014,"ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC",1001847,W3105 SCHNEIDER RD,44.107451,-88.194894,HILBERT,CALUMET,WI,54129,ADVANCED DISPOSAL SERVICES (100%),47522,"C,HH"
2014,"ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC",1002038,W8470 STATE RD 11,42.643578,-88.717968,DELEVAN,WALWORTH,WI,53115,ADVANCED DISPOSAL SERVICES (100%),72648,"C,HH"
2014,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",1003038,31226 INTREPID ROAD,39.73376,-92.53825,MACON,MACON COUNTY,MO,63552,ADVANCED DISPOSAL SERVICES (100%),24472,"C,HH"
2014,ADVANCED DISPOSAL OAK RIDGE LANDFILL,1006979,1741 SULPHUR SPRING ROAD,38.556639,-90.527306,BALWIN,ST. LOUIS COUNTY,MO,63021,ADVANCED DISPOSAL SERVICES (100%),9383,HH
2014,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,1001637,8290 HIGHWAY 251,42.14,-89.085,DAVIS JUNCTION,OGLE,IL,61020,ADVANCED DISPOSAL SERVICES (100%),113257,"C,HH"
2014,ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC,1001843,175 COUNTY ROAD 37 NE,45.24949,-93.87488,BUFFALO,WRIGHT COUNTY,MN,55313,ADVANCED DISPOSAL SERVICES (100%),6475,"C,HH"
2014,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,1006964,8001 OLSON DR,44.837534,-91.367144,EAU CLAIRE,EAU CLAIRE,WI,54703,ADVANCED DISPOSAL SERVICES (100%),28866,"C,HH"
2014,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,1006963,1363 BEAR RD,39.822266,-89.043754,DECATUR,MACON COUNTY,IL,62522,ADVANCED DISPOSAL SERVICES (100%),43876,"C,HH"
2014,ADVANCED DISPOSAL ZION LANDFILL,1005985,701 GREEN BAY ROAD,42.483242,-87.873878,ZION,LAKE,IL,60099,ADVANCED DISPOSAL SERVICES (100%),62046,"C,HH"
2014,ADVANSIX INC - CHESTERFIELD PLANT,1000627,4101 BERMUDA HUNDRED RD,37.33963,-77.2884,CHESTER,CHESTERFIELD COUNTY,VA,23836,"HONEYWELL INTERNATIONAL, INC (100%)",22,C
2014,ADVANSIX INCORPORATED - HOPEWELL,1000630,905 EAST RANDOLPH ROAD,37.3016,-77.2719,HOPEWELL,HOPEWELL CITY,VA,23860,"HONEYWELL INTERNATIONAL, INC (100%)",230,"C,G,PP"
2014,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA MUNICIPIO,PR,785,AES CORP (100%),10495,C
2014,AES Alamitos,1001444,690 N STUDEBAKER ROAD,33.7688,-118.1009,LONG BEACH,Los Angeles,CA,90803,AES CORP (100%),390,D
2014,AES Beaver Valley LLC,1001222,394 FRANKFORT RD,40.6558,-80.3556,MONACA,Beaver,PA,15061,THE AES CORP (100%),342,D
2014,AES HAWAII INC,1005972,91-086 KAOMI LP,21.301222,-158.107306,KAPOLEI,HONOLULU COUNTY,HI,96707,THE AES CORP (100%),4482,C
2014,AES Huntington Beach,1001447,21730 NEWLAND ST,33.6436,-117.9788,HUNTINGTON BEACH,Orange,CA,92646,AES CORP (100%),246,D
2014,AES Redondo Beach,1001450,1100 N HARBOR DRIVE,33.8504,-118.395,REDONDO BEACH,Los Angeles,CA,90277,AES CORP (100%),82,D
2014,"AES SHADY POINT, LLC",1007781,3 MILES E. OF JUNCTION 31,35.1929,-94.6469,PANAMA,LE FLORE COUNTY,OK,74951,THE AES CORP (100%),7621,"C,PP"
2014,AES Warrior Run,1001223,11600 MEXICO FARMS RD SE,39.5944,-78.7456,CUMBERLAND,Allegany,MD,21502,AES Corporation (100%),368,"C,D,PP"
2014,AFTON CHEMICAL CORP,1003853,501 MONSANTO AVE.,38.602021,-90.16831,SAUGET,ST. CLAIR COUNTY,IL,62201,NEWMARKET CORP (100%),24,C
2014,AG Energy,1007551,21 Entrance Avenue,44.7258,-75.4417,Ogdensburg,ST. LAWRENCE COUNTY,NY,13669,"AG Energy, LP (100%)",5,"C,D"
2014,AG PROCESSING INC A COOP-MANNING,1002070,1000 300TH STREET,41.920794,-95.070791,MANNING,CARROLL,IA,51455,AG PROCESSING INC (100%),9,C
2014,AG PROCESSING INC-EAGLE GROVE,1006054,500 NORTH COMMERCIAL AVENUE,42.66861,-93.90333,EAGLE GROVE,WRIGHT COUNTY,IA,50533,AG PROCESSING INC (100%),344,C
2014,AG PROCESSING INCORPORATED A COOPERATIVE,1002291,800 DIAGONAL STREET,44.93297,-96.05744,DAWSON,LAC QUI PARLE,MN,56232,AG PROCESSING INC (100%),16,C
2014,AGC FLAT GLASS N AMERICA INC,1007333,201 DUNCANNON LANE,37.70035,-84.26846,RICHMOND,MADISON COUNTY,KY,40475,AGC FLAT GLASS NORTH AMERICA (100%),22,"C,N"
2014,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,1004631,20400 NORTH WEBSTER STREET,38.759188,-94.825252,SPRING HILL,JOHNSON,KS,66083,"AGC FLAT GLASS NORTH AMERICA, INC. (100%)",34,"C,N"
2014,AGC-GREENLAND FLATGLASS PLANT,1005824,600 AFG ROAD,36.497,-82.77946,CHURCH HILL,HAWKINS COUNTY,TN,37642,ASAHI GLASS CO (100%),62,"C,N"
2014,AGP SOY/CORN PROCESSING,1002067,2801 E 7TH ST,40.58971,-98.33974,HASTINGS,ADAMS COUNTY,NE,68901,AG PROCESSING INC (100%),375,C
2014,AGRI ENERGY LLC,1005284,502 SOUTH WALNUT AVENUE,43.648333,-96.224444,LUVERNE,ROCK,MN,56156,Gevo (100%),26,"C,II"
2014,AGRIUM US BORGER NITROGEN OPERATIONS,1002380,9201 FM 1551,35.6417,-101.4228,BORGER,HUTCHINSON COUNTY,TX,79007,AGRIUM US INC (100%),189,"C,G,PP"
2014,AGRIUM US INC,1001154,3010 CONDA ROAD,42.739417,-111.541421,SODA SPRINGS,CARIBOU,ID,83276,"Agrium U.S., Inc (100%)",40,"C,Z"
2014,AGRIUM US INC - KFO,1004236,227515 E BOWLES ROAD,46.165957,-119.017218,KENNEWICK,BENTON,WA,99337,AGRIUM US INC (100%),0,"C,U,V"
2014,AGY LLC,1004374,2556 WAGENER RD.,33.5472,-81.67341,AIKEN,AIKEN COUNTY,SC,29801,AGY HOLDING CO (100%),3,"C,N"
2014,AIR LIQUIDE - FREEPORT HYCO PLANT,1003730,2398 VICTORIA ROAD,28.98037,-95.38396,FREEPORT,BRAZORIA COUNTY,TX,77541,"AMERICAN AIR LIQUIDE HOLDINGS, INC (100%)",3,"C,P"
2014,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,1003780,2121 PARK STREET,29.981116,-93.952389,PORT NECHES,JEFFERSON COUNTY,TX,77651,Air Liquide Large Industries U.S. LP (100%),88,C
2014,AIR LIQUIDE AMERICA CORP.,1006115,36597 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,Air Liquide America LP (100%),101,C
2014,AIR LIQUIDE GEISMAR UTILITY SERVICES,1003591,36183 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,"AMERICAN AIR LIQUIDE HOLDINGS, INC (100%)",94,C
2014,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,1003009,14700 INTRACOASTAL DRIVE,30.028333,-89.901111,NEW ORLEANS,ORLEANS,LA,70129,AIR PRODUCTS & CHEMICALS INC (100%),1,"C,P"
2014,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",1002122,,38.026667,-122.067222,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),8,P
2014,AIR PRODUCTS BAYTOWN PLANT,1002430,5503 WEST BAKER ROAD,29.757778,-95.023056,BAYTOWN,HARRIS COUNTY,TX,77520,AIR PRODUCTS & CHEMICALS INC (100%),22,"C,P"
2014,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,1002435,700 HENRY FORD AVENUE,33.780833,-118.241111,WILMINGTON,LOS ANGELES,CA,90744,AIR PRODUCTS & CHEMICALS INC (100%),231,P
2014,"AJINOMOTO HEARTLAND, INC.",1001919,1116 Highway 137,41.143573,-92.647934,EDDYVILLE,MONROE COUNTY,IA,52553,"Ajinomoto Heartland, INC (100%)",57,C
2014,AK STEEL,1003418,1724 LINDEN AVENUE,39.96136,-82.00034,ZANESVILLE,MUSKINGUM COUNTY,OH,43701,AK Steel Corporation (100%),10,C
2014,AK STEEL CORP *,1003417,17400 STATE ROUTE 16,40.20669,-81.88549,COSHOCTON,COSHOCTON COUNTY,OH,43812,AK Steel Corporation (100%),24,C
2014,AK STEEL CORP MANSFIELD WORKS,1006530,913 BOWMAN STREET,40.78513,-82.52384,MANSFIELD,RICHLAND COUNTY,OH,44903,AK STEEL CORP (100%),32,"C,Q"
2014,AK STEEL CORP/BUTLER WORKS,1002903,1 ARMCO DR,40.82926,-79.94273,BUTLER,BUTLER COUNTY,PA,16003,AK Steel Corporation (100%),94,"C,Q"
2014,AK STEEL CORPORATION,1000214,6500 N US HIGHWAY 231,37.9849,-87.0259,ROCKPORT,SPENCER COUNTY,IN,47635,AK Steel Corporation (100%),66,C
2014,AK STEEL DEARBORN WORKS,1003403,4001 MILLER RD,42.301742,-83.162934,DEARBORN,WAYNE COUNTY,MI,48120,AK STEEL CORP (100%),188,"C,Q"
2014,AK Steel Corporation - Middletown,1000274,1801 CRAWFORD STREET,39.4968,-84.3901,MIDDLETOWN,Butler,OH,45043,AK STEEL CORP (100%),819,"C,Q"
2014,AK Steel Corporation West Works,1005615,170 Armco Road,38.496367,-82.670282,Ashland,BOYD COUNTY,KY,41101,AK STEEL CORP (100%),137,"C,Q"
2014,AKER PLANT,1003129,261 FCR 181,31.90806,-96.227219,STREETMAN,FREESTONE,TX,75859,"Enbridge Energy Partners, L.P. (100%)",134,"C,PP,W"
2014,AKRON REGIONAL LANDFILL *,1006088,1585 HARDY ROAD,41.151282,-81.559298,AKRON,SUMMIT,OH,44313,WASTE MANAGEMENT INC (100%),1790,HH
