REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2013,ADS-PECAN ROW-EVERGREEN LANDFILLS,1001636,2995 WETHERINGTON LANE,30.81425,-83.35981,VALDOSTA,LOWNDES COUNTY,GA,31601,ADVANCED DISPOSAL SERVICES (100%),311950,HH
2013,ADS-STAR RIDGE LANDFILL,1006790,3301 ACMAR ROAD,33.605845,-86.5201,MOODY,SAINT CLAIR,AL,35004,ADVANCED DISPOSAL SERVICES (100%),75750,HH
2013,ADS/MCLEAN COUNTY LANDFILL,1002094,2105 W OAKLAND AVE,40.465534,-89.03273,BLOOMINGTON,MCLEAN,IL,61704,"Republic Services, Inc. (100%)",32713,"C,HH"
2013,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,1001845,2510 ENGEL ROAD,44.4093,-89.854855,WISCONSIN RAPIDS,WOOD,WI,54495,ADVANCED DISPOSAL SERVICES (100%),36019,"C,HH"
2013,ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC,1007212,W124 S10629 SOUTH 124TH STREET,42.849682,-88.07639,MUSKEGO,WAUKESHA COUNTY,WI,53132,ADVANCED DISPOSAL SERVICES (100%),55870,"C,HH"
2013,ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC,1007195,N7296 HWY V,43.459531,-88.554139,HORICON,DODGE COUNTY,WI,53032,ADVANCED DISPOSAL SERVICES (100%),50241,"C,HH"
2013,"ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC",1001847,W3105 SCHNEIDER RD,44.107451,-88.194894,HILBERT,CALUMET,WI,54129,ADVANCED DISPOSAL SERVICES (100%),78780,"C,HH"
2013,"ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC",1002038,W8470 STATE RD 11,42.643578,-88.717968,DELEVAN,WALWORTH,WI,53115,ADVANCED DISPOSAL SERVICES (100%),82209,"C,HH"
2013,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",1003038,31226 INTREPID ROAD,39.73376,-92.53825,MACON,MACON COUNTY,MO,63552,ADVANCED DISPOSAL SERVICES (100%),17601,"C,HH"
2013,ADVANCED DISPOSAL OAK RIDGE LANDFILL,1006979,1741 SULPHUR SPRING ROAD,38.556639,-90.527306,BALWIN,ST. LOUIS COUNTY,MO,63021,ADVANCED DISPOSAL SERVICES (100%),9530,HH
2013,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,1001637,8290 HIGHWAY 251,42.14,-89.085,DAVIS JUNCTION,OGLE,IL,61020,ADVANCED DISPOSAL SERVICES (100%),105128,"C,HH"
2013,ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC,1001843,175 COUNTY ROAD 37 NE,45.24949,-93.87488,BUFFALO,WRIGHT COUNTY,MN,55313,ADVANCED DISPOSAL SERVICES (100%),8351,"C,HH"
2013,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,1006964,8001 OLSON DR,44.837534,-91.367144,EAU CLAIRE,EAU CLAIRE,WI,54703,ADVANCED DISPOSAL SERVICES (100%),44891,"C,HH"
2013,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,1006963,1363 BEAR RD,39.822266,-89.043754,DECATUR,MACON COUNTY,IL,62522,ADVANCED DISPOSAL SERVICES (100%),46177,"C,HH"
2013,ADVANCED DISPOSAL ZION LANDFILL,1005985,701 GREEN BAY ROAD,42.483242,-87.873878,ZION,LAKE,IL,60099,ADVANCED DISPOSAL SERVICES (100%),52576,"C,HH"
2013,ADVANSIX INC - CHESTERFIELD PLANT,1000627,4101 BERMUDA HUNDRED RD,37.33963,-77.2884,CHESTER,CHESTERFIELD COUNTY,VA,23836,"HONEYWELL INTERNATIONAL, INC (100%)",21,C
2013,ADVANSIX INCORPORATED - HOPEWELL,1000630,905 EAST RANDOLPH ROAD,37.3016,-77.2719,HOPEWELL,HOPEWELL CITY,VA,23860,"HONEYWELL INTERNATIONAL, INC (100%)",309,"C,G,PP"
2013,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA MUNICIPIO,PR,785,AES CORP (100%),4,C
2013,AES Alamitos,1001444,690 N STUDEBAKER ROAD,33.7688,-118.1009,LONG BEACH,Los Angeles,CA,90803,AES CORP (100%),415,D
2013,AES Beaver Valley LLC,1001222,394 FRANKFORT RD,40.6558,-80.3556,MONACA,Beaver,PA,15061,THE AES CORP (100%),359,D
2013,"AES Deepwater, Inc.",1000281,701 LIGHT COMPANY ROAD,29.7192,-95.2278,PASADENA,Harris,TX,77506,THE AES CORP (100%),411,D
2013,AES HAWAII INC,1005972,91-086 KAOMI LP,21.301222,-158.107306,KAPOLEI,HONOLULU COUNTY,HI,96707,THE AES CORP (100%),3958,C
2013,AES Huntington Beach,1001447,21730 NEWLAND ST,33.6436,-117.9788,HUNTINGTON BEACH,Orange,CA,92646,AES CORP (100%),231,D
2013,AES Redondo Beach,1001450,1100 N HARBOR DRIVE,33.8504,-118.395,REDONDO BEACH,Los Angeles,CA,90277,AES CORP (100%),103,"C,D"
2013,"AES SHADY POINT, LLC",1007781,3 MILES E. OF JUNCTION 31,35.1929,-94.6469,PANAMA,LE FLORE COUNTY,OK,74951,THE AES CORP (100%),7497,"C,PP"
2013,AES Warrior Run,1001223,11600 MEXICO FARMS RD SE,39.5944,-78.7456,CUMBERLAND,Allegany,MD,21502,AES Corporation (100%),398,"C,D,PP"
2013,AFTON CHEMICAL CORP,1003853,501 MONSANTO AVE.,38.602021,-90.16831,SAUGET,ST. CLAIR COUNTY,IL,62201,NEWMARKET CORP (100%),22,C
2013,AG PROCESSING INC A COOP-MANNING,1002070,1000 300TH STREET,41.920794,-95.070791,MANNING,CARROLL,IA,51455,AG PROCESSING INC (100%),12,C
2013,AG PROCESSING INC-EAGLE GROVE,1006054,500 NORTH COMMERCIAL AVENUE,42.66861,-93.90333,EAGLE GROVE,WRIGHT COUNTY,IA,50533,AG PROCESSING INC (100%),317,C
2013,AG PROCESSING INCORPORATED A COOPERATIVE,1002291,800 DIAGONAL STREET,44.93297,-96.05744,DAWSON,LAC QUI PARLE,MN,56232,AG PROCESSING INC (100%),12,C
2013,AGC FLAT GLASS N AMERICA INC,1007333,201 DUNCANNON LANE,37.70035,-84.26846,RICHMOND,MADISON COUNTY,KY,40475,AGC FLAT GLASS NORTH AMERICA (100%),27,"C,N"
2013,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,1004631,20400 NORTH WEBSTER STREET,38.759188,-94.825252,SPRING HILL,JOHNSON,KS,66083,"AGC FLAT GLASS NORTH AMERICA, INC. (100%)",34,"C,N"
2013,AGC-GREENLAND FLATGLASS PLANT,1005824,600 AFG ROAD,36.497,-82.77946,CHURCH HILL,HAWKINS COUNTY,TN,37642,ASAHI GLASS CO (100%),112,"C,N"
2013,AGP SOY/CORN PROCESSING,1002067,2801 E 7TH ST,40.58971,-98.33974,HASTINGS,ADAMS COUNTY,NE,68901,AG PROCESSING INC (100%),886,"C,II"
2013,AGRI ENERGY LLC,1005284,502 SOUTH WALNUT AVENUE,43.648333,-96.224444,LUVERNE,ROCK,MN,56156,Gevo (100%),44,"C,II"
2013,AGRIUM US BORGER NITROGEN OPERATIONS,1002380,9201 FM 1551,35.6417,-101.4228,BORGER,HUTCHINSON COUNTY,TX,79007,AGRIUM US INC (100%),209,"C,G,PP"
2013,AGRIUM US INC,1001154,3010 CONDA ROAD,42.739417,-111.541421,SODA SPRINGS,CARIBOU,ID,83276,"Agrium U.S., Inc (100%)",43,"C,Z"
2013,AGRIUM US INC - KFO,1004236,227515 E BOWLES ROAD,46.165957,-119.017218,KENNEWICK,BENTON,WA,99337,AGRIUM US INC (100%),1,"C,U,V"
2013,AGY LLC,1004374,2556 WAGENER RD.,33.5472,-81.67341,AIKEN,AIKEN COUNTY,SC,29801,AGY HOLDING CO (100%),5,"C,N"
2013,AIR LIQUIDE - FREEPORT HYCO PLANT,1003730,2398 VICTORIA ROAD,28.98037,-95.38396,FREEPORT,BRAZORIA COUNTY,TX,77541,"AMERICAN AIR LIQUIDE HOLDINGS, INC (100%)",7,C
2013,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,1003780,2121 PARK STREET,29.981116,-93.952389,PORT NECHES,JEFFERSON COUNTY,TX,77651,Air Liquide Large Industries U.S. LP (100%),97,C
2013,AIR LIQUIDE AMERICA CORP.,1006115,36597 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,Air Liquide America LP (100%),222,C
2013,AIR LIQUIDE GEISMAR UTILITY SERVICES,1003591,36183 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,"AMERICAN AIR LIQUIDE HOLDINGS, INC (100%)",48,C
2013,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,1003009,14700 INTRACOASTAL DRIVE,30.028333,-89.901111,NEW ORLEANS,ORLEANS,LA,70129,AIR PRODUCTS & CHEMICALS INC (100%),2,"C,P"
2013,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",1002122,,38.026667,-122.067222,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),9,P
2013,AIR PRODUCTS BAYTOWN PLANT,1002430,5503 WEST BAKER ROAD,29.757778,-95.023056,BAYTOWN,HARRIS COUNTY,TX,77520,AIR PRODUCTS & CHEMICALS INC (100%),28,"C,P"
2013,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,1002435,700 HENRY FORD AVENUE,33.780833,-118.241111,WILMINGTON,LOS ANGELES,CA,90744,AIR PRODUCTS & CHEMICALS INC (100%),223,P
2013,"AJINOMOTO HEARTLAND, INC.",1001919,1116 Highway 137,41.143573,-92.647934,EDDYVILLE,MONROE COUNTY,IA,52553,"Ajinomoto Heartland, INC (100%)",55,C
2013,AK STEEL,1003418,1724 LINDEN AVENUE,39.96136,-82.00034,ZANESVILLE,MUSKINGUM COUNTY,OH,43701,AK Steel Corporation (100%),7,C
2013,AK STEEL CORP *,1003417,17400 STATE ROUTE 16,40.20669,-81.88549,COSHOCTON,COSHOCTON COUNTY,OH,43812,AK Steel Corporation (100%),24,C
2013,AK STEEL CORP MANSFIELD WORKS,1006530,913 BOWMAN STREET,40.78513,-82.52384,MANSFIELD,RICHLAND COUNTY,OH,44903,AK STEEL CORP (100%),30,"C,Q"
2013,AK STEEL CORP/BUTLER WORKS,1002903,1 ARMCO DR,40.82926,-79.94273,BUTLER,BUTLER COUNTY,PA,16003,AK Steel Corporation (100%),95,"C,Q"
2013,AK STEEL CORPORATION,1000214,6500 N US HIGHWAY 231,37.9849,-87.0259,ROCKPORT,SPENCER COUNTY,IN,47635,AK Steel Corporation (100%),65,C
2013,AK STEEL DEARBORN WORKS,1003403,4001 MILLER RD,42.301742,-83.162934,DEARBORN,WAYNE COUNTY,MI,48120,"SEVERSTAL NORTH AMERICA, INC (100%)",186,"C,Q"
2013,AK Steel Corporation - Middletown,1000274,1801 CRAWFORD STREET,39.4968,-84.3901,MIDDLETOWN,Butler,OH,45043,AK STEEL CORP (100%),714,"C,Q"
2013,AK Steel Corporation West Works,1005615,170 Armco Road,38.496367,-82.670282,Ashland,BOYD COUNTY,KY,41101,AK STEEL CORP (100%),146,"C,Q"
2013,AKER PLANT,1003129,261 FCR 181,31.90806,-96.227219,STREETMAN,FREESTONE,TX,75859,"Enbridge Energy Partners, L.P. (100%)",1627,"C,PP,W"
2013,AKRON REGIONAL LANDFILL *,1006088,1585 HARDY ROAD,41.151282,-81.559298,AKRON,SUMMIT,OH,44313,"Waste Management, Inc. (100%)",1742,HH
