REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2017,ACME BRICK CO ELGIN PLANT,1005601,1776 OLD MCDADE RD,30.32903,-97.29207,ELGIN,BASTROP COUNTY,TX,78621,BERKSHIRE HATHAWAY INC (100%),26454,C
2017,ACME GYPSUM FACILITY,1005046,4164 HIGHWAY 285,34.323944,-99.818194,QUANAH,HARDEMAN COUNTY,TX,79252,KOCH INDUSTRIES INC (100%),37752,C
2017,ADA COGENERATION,1002731,7575 FULTON STREET EAST,42.955455,-85.479053,ADA,KENT,MI,49355,ADA COGEN HOLDINGS LP (99.5%),95153,C
2017,"ADA Carbon Solutions (Red River), LLC",1003752,201 Red River Mine Road,32.005405,-93.387829,Coushatta,RED RIVER PARISH,LA,71019,ADA CARBON SOLUTIONS LLC (100%),183754,C
2017,ADKINS ENERGY LLC,1003422,4350 WEST GALENA ROAD,42.3586,-89.80342,LENA,STEPHENSON COUNTY,IL,61048,ADKINS ENERGY LLC (100%),85355,C
2017,ADM - MANKATO,1002154,2019 3RD AVENUE,44.186805,-93.995493,MANKATO,BLUE EARTH COUNTY,MN,56001,ARCHER DANIELS MIDLAND CO (100%),129010,C
2017,ADM CORN PROCESSING,1006208,1251 BEAVER CHANNEL PARKWAY,41.818117,-90.214731,CLINTON,CLINTON COUNTY,IA,52732,ARCHER DANIELS MIDLAND CO (100%),1924851,"C,TT"
2017,ADM CORN PROCESSING,1006047,1350 WACONIA AVENUE SOUTHWEST,41.928594,-91.687203,CEDAR RAPIDS,LINN COUNTY,IA,52404,ARCHER DANIELS MIDLAND CO (100%),3034029,"C,II"
2017,ADM Deerfield,1010610,17700 South Highway T,37.80725,-94.585301,Deerfield,VERNON,MO,64741,ARCHER DANIELS MIDLAND CO (100%),32832,C
2017,ADM Fostoria,1011855,608 FINDLAY ROAD,41.1494,-83.43295,Fostoria,HANCOCK COUNTY,OH,44830,ARCHER DANIELS MIDLAND CO (100%),26784,C
2017,ADM MILLING COMPANY,1000034,1935 EAST EUCLID AVENUE,41.626329,-93.583205,DES MOINES,POLK COUNTY,IA,50313,ARCHER DANIELS MIDLAND CO (100%),144184,C
2017,ADM QUINCY,1000376,2100 GARDNER EXPRESSWAY,39.903884,-91.410552,QUINCY,ADAMS COUNTY,IL,62305,ARCHER DANIELS MIDLAND CO (100%),117325,C
2017,ADM SOUTHERN CELLULOSE PROD.IN,1006080,103 W 45TH ST,34.997921,-85.318581,CHATTANOOGA,HAMILTON COUNTY,TN,37410,ARCHER DANIELS MIDLAND CO (100%),30306,C
2017,ADM Valdosta,1011961,1841 Clay Road,30.8325,-83.248056,Valdosta,LOWNDES COUNTY,GA,31601,ARCHER DANIELS MIDLAND CO (100%),40361,C
2017,ADS/MCLEAN COUNTY LANDFILL,1002094,2105 W OAKLAND AVE,40.465534,-89.03273,BLOOMINGTON,MCLEAN,IL,61704,REPUBLIC SERVICES INC (100%),15,"C,HH"
2017,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,1001845,2510 ENGEL ROAD,44.4093,-89.854855,WISCONSIN RAPIDS,WOOD,WI,54495,ADS WASTE HOLDINGS INC (100%),118,"C,HH"
2017,ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC,1007212,W124 S10629 SOUTH 124TH STREET,42.849682,-88.07639,MUSKEGO,WAUKESHA COUNTY,WI,53132,ADS WASTE HOLDINGS INC (100%),15,"C,HH"
2017,ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC,1007195,N7296 HWY V,43.459531,-88.554139,HORICON,DODGE COUNTY,WI,53032,ADS WASTE HOLDINGS INC (100%),53,"C,HH"
2017,"ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC",1001847,W3105 SCHNEIDER RD,44.107451,-88.194894,HILBERT,CALUMET,WI,54129,ADS WASTE HOLDINGS INC (100%),6,"C,HH"
2017,"ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC",1002038,W8470 STATE RD 11,42.643578,-88.717968,DELEVAN,WALWORTH,WI,53115,ADS WASTE HOLDINGS INC (100%),27,"C,HH"
2017,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",1003038,31226 INTREPID ROAD,39.73376,-92.53825,MACON,MACON COUNTY,MO,63552,ADS WASTE HOLDINGS INC (100%),53,"C,HH"
2017,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,1001637,8290 HIGHWAY 251,42.14,-89.085,DAVIS JUNCTION,OGLE,IL,61020,ADS WASTE HOLDINGS INC (100%),54,"C,HH"
2017,ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC,1001843,175 COUNTY ROAD 37 NE,45.24949,-93.87488,BUFFALO,WRIGHT COUNTY,MN,55313,ADS WASTE HOLDINGS INC (100%),15,"C,HH"
2017,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,1006964,8001 OLSON DR,44.837534,-91.367144,EAU CLAIRE,EAU CLAIRE,WI,54703,ADS WASTE HOLDINGS INC (100%),22,"C,HH"
2017,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,1006963,1363 BEAR RD,39.822266,-89.043754,DECATUR,MACON COUNTY,IL,62522,ADS WASTE HOLDINGS INC (100%),71,"C,HH"
2017,ADVANCED DISPOSAL ZION LANDFILL,1005985,701 GREEN BAY ROAD,42.483242,-87.873878,ZION,LAKE,IL,60099,ADS WASTE HOLDINGS INC (100%),86,"C,HH"
2017,ADVANSIX INC - CHESTERFIELD PLANT,1000627,4101 BERMUDA HUNDRED RD,37.33963,-77.2884,CHESTER,CHESTERFIELD COUNTY,VA,23836,ADVANSIX INC (100%),58494,C
2017,ADVANSIX INCORPORATED - HOPEWELL,1000630,905 EAST RANDOLPH ROAD,37.3016,-77.2719,HOPEWELL,HOPEWELL CITY,VA,23860,ADVANSIX INC (100%),1040132,"C,G,PP"
2017,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA MUNICIPIO,PR,785,AES CORP (100%),2462578,C
2017,AES Alamitos,1001444,690 N STUDEBAKER ROAD,33.7688,-118.1009,LONG BEACH,Los Angeles,CA,90803,AES CORP (100%),591336,D
2017,AES HAWAII INC,1005972,91-086 KAOMI LP,21.301222,-158.107306,KAPOLEI,HONOLULU COUNTY,HI,96707,AES CORP (100%),1462443,C
2017,AES Huntington Beach,1001447,21730 NEWLAND ST,33.6436,-117.9788,HUNTINGTON BEACH,Orange,CA,92646,AES CORP (100%),256287,D
2017,AES Redondo Beach,1001450,1100 N HARBOR DRIVE,33.8504,-118.395,REDONDO BEACH,Los Angeles,CA,90277,AES CORP (100%),352104,D
2017,"AES SHADY POINT, LLC",1007781,3 MILES E. OF JUNCTION 31,35.1929,-94.6469,PANAMA,LE FLORE COUNTY,OK,74951,AES CORP (100%),2099141,"C,PP"
2017,AES Warrior Run,1001223,11600 MEXICO FARMS RD SE,39.5944,-78.7456,CUMBERLAND,Allegany,MD,21502,AES CORP (100%),1223740,"C,D,PP"
2017,AFTON CHEMICAL CORP,1003853,501 MONSANTO AVE.,38.602021,-90.16831,SAUGET,ST. CLAIR COUNTY,IL,62201,NEWMARKET CORP (100%),49595,C
2017,AG Energy,1007551,21 Entrance Avenue,44.7258,-75.4417,Ogdensburg,ST. LAWRENCE COUNTY,NY,13669,AG ENERGY LP (100%),8096,"C,D"
2017,AG PROCESSING INC,1002069,4739 380TH ST,43.09748,-94.65182,EMMETSBURG,PALO ALTO COUNTY,IA,50536,AG PROCESSING INC (100%),23245,C
2017,AG PROCESSING INC A COOP-MANNING,1002070,1000 300TH STREET,41.920794,-95.070791,MANNING,CARROLL,IA,51455,AG PROCESSING INC (100%),18773,C
2017,AG PROCESSING INC-EAGLE GROVE,1006054,500 NORTH COMMERCIAL AVENUE,42.66861,-93.90333,EAGLE GROVE,WRIGHT COUNTY,IA,50533,AG PROCESSING INC (100%),107572,C
2017,AG PROCESSING INC-SHELDON,1002408,804 2ND AVE,43.182248,-95.856177,SHELDON,OBRIEN,IA,51201,AG PROCESSING INC (100%),26302,C
2017,AG PROCESSING INCORPORATED A COOPERATIVE,1002291,800 DIAGONAL STREET,44.93297,-96.05744,DAWSON,LAC QUI PARLE,MN,56232,AG PROCESSING INC (100%),34341,C
2017,AGC FLAT GLASS N AMERICA INC,1007333,201 DUNCANNON LANE,37.70035,-84.26846,RICHMOND,MADISON COUNTY,KY,40475,AGC GLASS CO NORTH AMERICA (100%),187202,"C,N"
2017,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,1004631,20400 NORTH WEBSTER STREET,38.759188,-94.825252,SPRING HILL,JOHNSON,KS,66083,AGC GLASS CO NORTH AMERICA (100%),107361,"C,N"
2017,AGC-GREENLAND FLATGLASS PLANT,1005824,600 AFG ROAD,36.497,-82.77946,CHURCH HILL,HAWKINS COUNTY,TN,37642,AGC GLASS CO NORTH AMERICA (100%),132920,"C,N"
2017,AGP SOY/CORN PROCESSING,1002067,2801 E 7TH ST,40.58971,-98.33974,HASTINGS,ADAMS COUNTY,NE,68901,AG PROCESSING INC (100%),198396,C
2017,AGRI ENERGY LLC,1005284,502 SOUTH WALNUT AVENUE,43.648333,-96.224444,LUVERNE,ROCK COUNTY,MN,56156,GEVO (100%),39562,"C,II"
2017,AGRIUM US BORGER NITROGEN OPERATIONS,1002380,9201 FM 1551,35.6417,-101.4228,BORGER,HUTCHINSON COUNTY,TX,79007,AGRIUM US INC (100%),852058,"C,G,PP"
2017,AGRIUM US INC,1001154,3010 CONDA ROAD,42.739417,-111.541421,SODA SPRINGS,CARIBOU,ID,83276,AGRIUM US INC (100%),107417,"C,Z"
2017,"AIR LIQUID LARGE INDUSTRIES US, LP",1006430,324 W EL SEGUNDO BLVD,33.916355,-118.418634,EL SEGUNDO,LOS ANGELES,CA,90245,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),629814,P
2017,AIR LIQUIDE - CORPUS CHRISTI SMR,1003724,5880 UP RIVER ROAD,27.813911,-97.472347,CORPUS CHRISTI,NUECES,TX,78407,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),375203,P
2017,AIR LIQUIDE - FREEPORT HYCO PLANT,1003730,2398 VICTORIA ROAD,28.98037,-95.38396,FREEPORT,BRAZORIA COUNTY,TX,77541,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),187346,"C,P"
2017,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,1003780,2121 PARK STREET,29.981116,-93.952389,PORT NECHES,JEFFERSON COUNTY,TX,77651,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),195010,C
2017,AIR LIQUIDE AMERICA CORP,1003910,2292 Callahan Rd,32.4478,-94.6875,LONGVIEW,HARRISON COUNTY,TX,75602,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),440289,P
2017,AIR LIQUIDE AMERICA CORP.,1006115,36597 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),324881,C
2017,AIR LIQUIDE GEISMAR UTILITY SERVICES,1003591,36183 HWY 30,30.21023,-90.99085,GEISMAR,ASCENSION PARISH,LA,70734,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),243,C
2017,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,1003748,1391 SAN PABLO AVE,38.047952,-122.256895,RODEO,CONTRA COSTA COUNTY,CA,94572,AMERICAN AIR LIQUIDE HOLDINGS INC (100%),836850,P
2017,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,1003013,102 TROUSDALE RD,30.238889,-93.281944,WESTLAKE,CALCASIEU,LA,70669,AIR PRODUCTS & CHEMICALS INC (100%),754847,P
2017,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,1002754,10759 CONVENT WAY,30.10817,-90.88404,CONVENT,ST. JAMES PARISH,LA,70723,AIR PRODUCTS & CHEMICALS INC (100%),701383,P
2017,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,1002698,8013 HWY 3251,30.210197,-90.988989,GEISMAR,ASCENSION PARISH,LA,70734,AIR PRODUCTS & CHEMICALS INC (100%),53144,"P,PP"
2017,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,1003009,14700 INTRACOASTAL DRIVE,30.028333,-89.901111,NEW ORLEANS,ORLEANS,LA,70129,AIR PRODUCTS & CHEMICALS INC (100%),288391,"C,P"
2017,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,1002121,110 WATERFRONT RD,38.032767,-122.07594,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),776438,P
2017,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",1002122,,38.026667,-122.067222,MARTINEZ,CONTRA COSTA COUNTY,CA,94553,AIR PRODUCTS & CHEMICALS INC (100%),232264,P
2017,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,1005809,11631 US Route 23 ,38.384444,-82.598528,CATLETTSBURG,BOYD,KY,41129,AIR PRODUCTS & CHEMICALS INC (100%),176811,P
2017,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,1002727,4663 W AIRLINE HWY ,30.09959,-90.648851,GARYVILLE,ST JOHN THE BAPTIST,LA,70051,AIR PRODUCTS & CHEMICALS INC (100%),890024,P
2017,AIR PRODUCTS AND CHEMICALS INCORPORATED,1002123,5025 83RD STREET,38.529722,-121.398889,SACRAMENTO,SACRAMENTO,CA,95826,AIR PRODUCTS & CHEMICALS INC (100%),46574,P
2017,AIR PRODUCTS BAYTOWN PLANT,1002430,5503 WEST BAKER ROAD,29.757778,-95.023056,BAYTOWN,HARRIS COUNTY,TX,77520,AIR PRODUCTS & CHEMICALS INC (100%),360769,"C,P"
2017,AIR PRODUCTS CARSON HYDROGEN PLANT,1002257,23300 SOUTH ALAMEDA STREET,33.812778,-118.231389,CARSON,LOS ANGELES,CA,90810,AIR PRODUCTS & CHEMICALS INC (100%),612023,P
2017,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,1002435,700 HENRY FORD AVENUE,33.780833,-118.241111,WILMINGTON,LOS ANGELES,CA,90744,AIR PRODUCTS & CHEMICALS INC (100%),746996,P
2017,"AJINOMOTO HEARTLAND, INC.",1001919,1116 Highway 137,41.143573,-92.647934,EDDYVILLE,MONROE COUNTY,IA,52553,AJINOMOTO HEARTLAND INC (100%),140605,C
2017,AK STEEL,1003418,1724 LINDEN AVENUE,39.96136,-82.00034,ZANESVILLE,MUSKINGUM COUNTY,OH,43701,AK STEEL CORP (100%),17700,C
2017,AK STEEL CORP *,1003417,17400 STATE ROUTE 16,40.20669,-81.88549,COSHOCTON,COSHOCTON COUNTY,OH,43812,AK STEEL CORP (100%),41529,C
2017,AK STEEL CORP MANSFIELD WORKS,1006530,913 BOWMAN STREET,40.78513,-82.52384,MANSFIELD,RICHLAND COUNTY,OH,44903,AK STEEL CORP (100%),139932,"C,Q"
2017,AK STEEL CORP/BUTLER WORKS,1002903,1 ARMCO DR,40.82926,-79.94273,BUTLER,BUTLER COUNTY,PA,16003,AK STEEL CORP (100%),270719,"C,Q,TT"
2017,AK STEEL CORPORATION,1000214,6500 N US HIGHWAY 231,37.9849,-87.0259,ROCKPORT,SPENCER COUNTY,IN,47635,AK STEEL CORP (100%),136674,C
2017,AK STEEL DEARBORN WORKS,1003403,4001 MILLER RD,42.301742,-83.162934,DEARBORN,WAYNE COUNTY,MI,48120,AK STEEL CORP (100%),1240300,"C,Q"
2017,AK Steel Corporation - Middletown,1000274,1801 CRAWFORD STREET,39.4968,-84.3901,MIDDLETOWN,Butler,OH,45043,AK STEEL CORP (100%),4415218,"C,Q"
2017,AK Steel Corporation West Works,1005615,170 Armco Road,38.496367,-82.670282,Ashland,BOYD COUNTY,KY,41101,AK STEEL CORP (100%),95030,C
2017,AKER PLANT,1003129,261 FCR 181,31.90806,-96.227219,STREETMAN,FREESTONE,TX,75859,ENBRIDGE ENERGY MANAGEMENT (100%),37339,"C,PP,W"
2017,AKZO NOBEL SURFACE CHEMISTRY LLC,1007343,8005 NORTH TABLER RD.,41.40649,-88.33607,MORRIS,GRUNDY,IL,60450,AKZO NOBEL CHEMICALS INC (100%),118137,C
2017,AL CORN CLEAN FUEL,1005149,797 5th Street,44.049412,-93.017379,CLAREMONT,DODGE COUNTY,MN,55924,AL-CORN CLEAN FUEL (100%),76966,"C,PP"
2017,"ALABAMA RIVER CELLULOSE, LLC",1007917,2373 LENA LANDEGGER HWY,31.580112,-87.490073,PERDUE HILL,MONROE COUNTY,AL,36470,KOCH INDUSTRIES INC (100%),166545,"AA,C,TT"
2017,ALADDIN MILLS - ANTIOCH RD PLA NT,1007272,2001 ANTIOCH ROAD,34.73559,-84.94996,DALTON,WHITFIELD COUNTY,GA,30720,MOHAWK INDUSTRIES INC (100%),48024,C
2017,ALBEMARLE CORPORATION HOUSTON PLANT,1003402,2500 N. SOUTH ST.,29.743111,-95.166694,PASADENA,HARRIS COUNTY,TX,77503,ALBEMARLE CORP (100%),45105,C
