REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2015,NORTHAMPTON LANDFILL,1002593,170 GLENDALE RD,42.29416,-72.71669,NORTHAMPTON,HAMPSHIRE COUNTY,MA,1060,CITY OF NORTHAMPTON MASSACHUSETTS (100%),51677,"C,HH"
2015,NORTHEAST ARKANSAS REGIONAL SOLID WASTE DISTRICT,1005319,1810 GREENE 890 RD,36.069716,-90.453316,PARAGOULD,GREENE COUNTY,AR,72450,NORTHEAST ARKANSAS SOLID WASTE DISTRICT (100%),82796,HH
2015,NORTHEAST SANITARY LANDFILL,1002558,1581 WESTVACO RD,34.013591,-80.683432,EASTOVER,RICHLAND,SC,29044,REPUBLIC SERVICES INC (100%),26562,HH
2015,NORTHEAST SOLITE CORPORATION,1006653,962 OLD KINGS HIGHWAY,42.050189,-73.976795,Saugerties,ULSTER COUNTY,NY,12477,NORTHEAST SOLITE CORP (100%),158,C
2015,NORTHEASTERN UNIVERSITY,1005277,360 HUNTINGTON AVENUE,42.337948,-71.090443,BOSTON,SUFFOLK,MA,2115,NORTHEASTERN UNIVERSITY (100%),15,C
2015,NORTHERN LIGHTS ETHANOL d.b.a POET Biorefining Big Stone,1004713,48416 144TH ST,45.301333,-96.511361,BIG STONE CITY,GRANT,SD,57216,NORTHERN GROWERS LLC (77.16%); POET LLC (22.84%),48,C
2015,NORTHERN NATURAL GAS - BROWNFIELD,1011127,1776 FM 211,33.3255,-102.2965,Brownfield,TERRY,TX,79714,NORTHERN NATURAL GAS CO (100%),400,"C,W"
2015,NORTHERN NATURAL GAS CO-OGDEN COMPRESSOR,1002738,608 210TH STREET,42.04907,-94.04686,OGDEN,BOONE COUNTY,IA,50212,NORTHERN NATURAL GAS CO (100%),9896,"C,W"
2015,NORTHERN NATURAL GAS COMPANY - SUBLETTE,1002808,21947 Hwy 83,37.29945,-100.8691,KISMET,SEWARD COUNTY,KS,67859,NORTHERN NATURAL GAS CO (100%),810,"C,W"
2015,NORTHERN NATURAL GAS COMPANY-PALMYRA,1002739,1170 NORTH 10TH ROAD,40.74518,-96.36735,PALMYRA,OTOE,NE,68418,NORTHERN NATURAL GAS CO (100%),7893,"C,W"
2015,NORTHERN NATURAL GAS-CLIFTON,1006586,2930 GAS CITY ROAD,39.54987,-97.25516,CLIFTON,CLAY COUNTY,KS,66937,NORTHERN NATURAL GAS CO (100%),8869,"C,W"
2015,NORTHERN OAKS RECYCLING AND DISPOSAL,1007729,513 NORTH COUNTY FARM ROAD,43.996167,-84.798074,HARRISON,CLARE,MI,48625,WASTE MANAGEMENT INC (100%),38881,"C,HH"
2015,NORTHSHORE MINING CO - SILVER BAY,1005276,10 OUTER DRIVE,47.286,-91.26,SILVER BAY,LAKE COUNTY,MN,55614,CLIFFS NATURAL RESOURCES (100%),1616,"C,Q"
2015,NORTHSTAR PROD FACILITY,1003023,,70.490882,-148.697704,Prudhoe Bay,NORTH SLOPE,AK,99734,HILCORP ENERGY CO (100%),3130,"C,W"
2015,NORTHWEST PIPELINE GP - BUHL C/S,1007134,4898 North 800 East,42.623372,-114.884991,Buhl,TWIN FALLS,ID,83316,"WILLIAMS PARTNERS, LP (100%)",870,"C,W"
2015,NORTHWEST PIPELINE GP - BURLEY C/S,1007342,359 S. 1300 W.,42.482058,-114.048671,Murtaugh,TWIN FALLS,ID,83344,"WILLIAMS PARTNERS, LP (100%)",424,"C,W"
2015,NORTHWEST PIPELINE GP - LAVA HOT SPRINGS C/S,1007451,6680 E. Old Oregon Road,42.62976,-112.09093,Topaz,BANNOCK COUNTY,ID,83246,"WILLIAMS PARTNERS, LP (100%)",932,"C,W"
2015,NORTHWEST PIPELINE GP - MUDDY CREEK C/S,1007450,1401 Wagon Wheel Road,42.023456,-110.569218,Kemmerer,LINCOLN,WY,83101,"WILLIAMS PARTNERS, LP (100%)",1632,"C,W"
2015,NORTHWEST PIPELINE GP - POCATELLO C/S,1007070,2605 South Gas Plant Road,42.817991,-112.700248,Pocatello,POWER COUNTY,ID,83201,"WILLIAMS PARTNERS, LP (100%)",1488,"C,W"
2015,NORTHWEST PIPELINE GP - SNOHOMISH C/S,1007092,22902 Echo Lake Road,47.78943,-122.05728,Snohomish,SNOHOMISH COUNTY,WA,98390,"WILLIAMS PARTNERS, LP (100%)",653,"C,W"
2015,NORTHWEST PIPELINE GP - SODA SPRINGS C/S,1007013,37538 US Hwy 30,42.543153,-111.419936,Georgetown,BEAR LAKE COUNTY,ID,83239,"WILLIAMS PARTNERS, LP (100%)",1237,"C,W"
2015,NORTHWEST PIPELINE GP CHEHALIS C/S,1009015,156 Meier Road West,46.533325,-122.87373,Chehalis,LEWIS COUNTY,WA,98596,"WILLIAMS PARTNERS, LP (100%)",1654,"C,W"
2015,NORTHWEST PIPELINE GP GOLDENDALE C/S,1009017,120 Hoctor Road,45.771216,-120.799267,Goldendale,KLICKITAT COUNTY,WA,99322,"WILLIAMS PARTNERS, LP (100%)",2280,"C,W"
2015,NORTHWEST PIPELINE GP GREEN RIVER C/S,1008941,"214 County Road #1, McKinnon Road",41.524895,-109.521106,Green River,SWEETWATER COUNTY,WY,82935,"WILLIAMS PARTNERS, LP (100%)",1917,"C,W"
2015,NORTHWEST PIPELINE GP MT. VERNON,1009161,1539 Lange Road,48.421952,-122.216523,Mt. Vernon,SKAGIT,WA,98295,"WILLIAMS PARTNERS, LP (100%)",2678,"C,W"
2015,NORTHWEST PIPELINE GP ROOSEVELT C/S,1009019,652 Sixprong Road,45.9034459,-120.213925,Bickleton,,WA,99322,"WILLIAMS PARTNERS, LP (100%)",4333,"C,W"
2015,NORTHWEST PIPELINE GP SUMAS C/S,1007513,4738 JONES RD,49.001,-122.2214,SUMAS,WHATCOM COUNTY,WA,98295,"WILLIAMS PARTNERS, LP (100%)",5362,"C,W"
2015,NORTHWEST PIPELINE GP SUMNER C/S,1009163,3104 166th Ave. E,47.228986,-122.209551,Sumner,PIERCE COUNTY,WA,98390,"WILLIAMS PARTNERS, LP (100%)",299,"C,W"
