REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,VALUE,SUBPARTS
2016,LINCOLN ELECTRIC CO *,1002114,22801 SAINT CLAIR AVENUE,41.58586,-81.5196,CLEVELAND,CUYAHOGA COUNTY,OH,44117,LINCOLN ELECTRIC HOLDINGS INC (100%),24104,C
2016,LINCOLNLAND AGRI-ENERGY LLC,1004668,10406 N 1725TH ST,39.004293,-87.631325,PALESTINE,CRAWFORD COUNTY,IL,62451,LINNCOLNLAND AGRI-ENERGY LLC (100%),75396,"C,II"
2016,LINCOLNWAY ENERGY LLC,1003737,59511 WEST LINCOLN HWY,42.024167,-93.511389,NEVADA,STORY COUNTY,IA,50201,LINCOLNWAY ENERGY LLC (100%),89746,"C,II"
2016,"LINDE GAS NORTH AMERICA LLC, CLEARLAKE PLANT",1003049,9502 BAYPORT DRIVE,29.62132,-95.064683,PASADENA,HARRIS,TX,77507,LINDE GAS NORTH AMERICA LLC (100%),625985,P
2016,"LINDE GAS NORTH AMERICA LLC, DECATUR PLANT",1008002,900 LINDE LN,34.62946,-87.01574,DECATUR,MORGAN COUNTY,AL,35601,LINDE GAS NORTH AMERICA LLC (100%),118180,"C,P,PP"
2016,"LINDE GAS NORTH AMERICA LLC, LA PORTE PLANT",1002072,11603 STRANG RD,29.706291,-95.057016,LA PORTE,HARRIS,TX,77571,LINDE GAS NORTH AMERICA LLC (100%),1372135,P
2016,"LINDE GAS NORTH AMERICA LLC, LEMONT PLANT",1002044,810 E 135TH ST,41.639479,-88.102984,ROMEOVILLE,WILL,IL,60446,LINDE GAS NORTH AMERICA LLC (100%),337576,P
2016,"LINDE GAS NORTH AMERICA LLC, LIMA I PLANT",1002042,1150 S METCALF,40.72211,-84.11329,LIMA,ALLEN,OH,45804,LINDE GAS NORTH AMERICA LLC (100%),69302,P
2016,"LINDE GAS NORTH AMERICA LLC, LIMA II PLANT",1002043,1150 S METCALF,40.72211,-84.11329,LIMA,ALLEN,OH,45804,LINDE GAS NORTH AMERICA LLC (100%),137278,"C,P"
2016,"LINDE GAS NORTH AMERICA LLC, SARALAND PLANT",1007230,"400 INDUSTRIAL PARKWAY EAST, HWY 158",30.79089,-88.05873,SARALAND,MOBILE COUNTY,AL,36571,LINDE GAS NORTH AMERICA LLC (100%),57097,P
2016,"LINDE GAS NORTH AMERICA LLC, TOLEDO PLANT",1005941,2226 NAVARRE AVE,41.636578,-83.495172,OREGON,LUCAS,OH,43616,LINDE GAS NORTH AMERICA LLC (100%),530687,"C,P"
2016,LINDE LLC CORTEZ PLANT,1007715,14207  RD G,37.327458,-109.017552,CORTEZ,MONTEZUMA COUNTY,CO,81321,LINDE GAS NORTH AMERICA LLC (100%),831,"C,PP"
2016,LINEAR TECHNOLOGY CORP,1004746,4200 NW PACIFIC RIM BLVD,45.598844,-122.45232,CAMAS,CLARK COUNTY,WA,98607,LINEAR TECHNOLOGY CORP (100%),1916,"C,I"
2016,LINWOOD MINING & MINERALS CORPORATION,1005288,401 EAST FRONT STREET,41.4634,-90.68276,DAVENPORT,SCOTT COUNTY,IA,52804,MCCARTHY BUSH CORP (100%),309500,"C,S"
2016,LION OIL CO-EL DORADO REFINERY,1007861,1000 MCHENRY,33.200091,-92.675095,EL DORADO,UNION COUNTY,AR,71730,DELEK US HOLDINGS INC (100%),446211,"C,MM,P,Y"
